date,mels_S,lig_S,mels_N,hvac_N,hvac_S,Unnamed: 6,,,,,,,,,,,,,,,,,,
2018/1/1,110.600001,44.85000007,807.5500002,3444.670029,1880.010003,0,,,,,,,,,,,,,,,,,,
2018/1/2,302.4250002,197.2749992,1156.225004,4121.630019,2264.669996,0,,,,,,,,,,,,,,,,,,
2018/1/3,363.8749995,255.4750032,973.7699976,4158.550021,2139.14,0,,,,,,,,,,,,,,,,,,
2018/1/4,361.9400005,223.6400024,1126.944997,4143.140018,2259.229999,0,,,,,,,,,,,,,,,,,,
2018/1/5,322.440001,240.7900044,917.8299855,4322.150008,1907.930001,0,,,,,,,,,,,,,,,,,,
2018/1/6,132.6999998,49.05000049,668.7700066,3748.59,2005.19,0,,,,,,,,,,,,,,,,,,
2018/1/7,132.4000002,21.20000053,608.0650032,3522.9,1788.33,0,,,,,,,,,,,,,,,,,,
2018/1/8,257.9149989,209.3150044,919.2099981,4177.45,2145.89,0,,,,,,2018,2019,2020,,,2018,2019,2020,,,2018,2019,2020
2018/1/9,404.0050059,186.405,956.5849846,4038.55,2207.58,0,,,,,hvac_N,1194993.727,630267.5964,330128.3869,,hvac,1913722.116,1011657.756,1231803.487,,hvac,74.87497396,60.55614083,88.15216556
2018/1/10,278.3900001,182.625002,1029.400002,4142.44,2210.82,0,,,,,hvac_S,718728.3896,381390.16,901675.0997,,mels,527076.495,524818.0463,114190.9466,,mels,20.62203206,31.41473025,8.171903506
2018/1/11,276.5349949,188.3800023,1440.085037,4216.54,2384.86,0,,,,,mels_N,408483.4122,411919.3209,80645.31855,,lig,115091.5815,134135.5384,51366.00462,,ligs,4.502993981,8.029128923,3.675930936
2018/1/12,335.7799976,284.5450057,774.7500054,4255.39,2274.7,0,,,,,mels_S,118593.0828,112898.7254,33545.62806,,total,2555890.193,1670611.341,1397360.438,,,,,
2018/1/13,150.09,72.34000086,884.5500004,3566.01,1626.85,0,,,,,lig_N,57545.79077,67067.76919,25683.00231,,,,,,,,,,
2018/1/14,133.2499997,39.64999958,851.9999998,3555.91,1271.79,0,,,,,lig_S,57545.79077,67067.76919,25683.00231,,,,,,,,,,
2018/1/15,101.8499996,34.07000028,473.4149978,3617.03,1985.71,0,,,,,,,,,,,,,,,,,,
2018/1/16,263.0071402,117.4621447,839.3505266,4373.12,2234.5,0,,,,,,,,,,,,,,,,,,
2018/1/17,417.0828563,144.587855,828.4479978,4489.88,2266.94,0,,,,,,,,,,,,,,,,,,
2018/1/18,324.998333,245.850003,932.9221811,4343.57,2184.09,0,,,,,,,,,,,,,,,,,,
2018/1/19,285.9814862,164.155003,845.2692952,4163.67,2050.47,0,,,,,,,,,,,,,,,,,,
2018/1/20,148.235185,54.50000034,825.3349941,3508.12,1700.41,0,,,,,,,,,,,,,,,,,,
2018/1/21,139.9499997,14.1000002,753.1849958,2737.51,2039.98,0,,,,,,,,,,,,,,,,,,
2018/1/22,177.7040898,138.3428575,854.515285,2694.13,2408.92,0,,,,,,,,,,,,,,,,,,
2018/1/23,380.9909087,179.667146,1198.85971,3257.89,2624.745,0,,,,,,,,,,,,,,,,,,
2018/1/24,385.9399989,266.6900047,1177.235012,5011.05,2113.73,0,,,,,,,,,,,,,,,,,,
2018/1/25,449.8249956,199.4700008,1262.904978,4434.54,2111.3,0,,,,,,,,,,,,,,,,,,
2018/1/26,452.7399986,236.6900029,1239.005006,4563.13,2125.76,0,,,,,,,,,,,,,,,,,,
2018/1/27,175.5900005,75.58000169,821.6149972,3765.435,1802.225,0,,,,,,,,,,,,,,,,,,
2018/1/28,135.3000009,14.55000021,655.0599992,4141.56,1953.55,0,,,,,,,,,,,,,,,,,,
2018/1/29,298.5000051,202.2100015,839.9950054,4477.48,2420.77,0,,,,,,,,,,,,,,,,,,
2018/1/30,354.8399996,202.7250011,1151.609999,4384.65,2301.77,0,,,,,,,,,,,,,,,,,,
2018/1/31,370.3199983,218.6250022,1203.244995,4603.26,2601.89,0,,,,,,,,,,,,,,,,,,
2018/2/1,373.879997,232.2800012,1346.94,4408.26,2798.98,0,,,,,,,,,,,,,,,,,,
2018/2/2,383.2500022,186.5999993,1174.174988,4077.6,3051.82,0,,,,,,,,,,,,,,,,,,
2018/2/3,202.8699996,91.93500098,778.7000002,3597.24,2524.05,0,,,,,,,,,,,,,,,,,,
2018/2/4,180.139998,14.90000022,676.8899914,4246.03,2895.55,0,,,,,,,,,,,,,,,,,,
2018/2/5,323.3000061,129.9999986,731.4450009,4600.73,2926.34,0,,,,,,,,,,,,,,,,,,
2018/2/6,617.2300089,353.0299981,2031.239989,5480.53,2930.57,0,,,,,,,,,,,,,,,,,,
2018/2/7,573.489992,404.6950053,1553.109992,3970.57,2374.05,0,,,,,,,,,,,,,,,,,,
2018/2/8,360.5999913,202.7200034,1191.900004,4438.15,3003.86,0,,,,,,,,,,,,,,,,,,
2018/2/9,241.4354375,105.3985708,915.5834678,4338.8325,2977.621818,0,,,,,,,,,,,,,,,,,,
2018/2/10,192.7211031,23.17142865,923.2198511,3706.0375,1972.448182,0,,,,,,,,,,,,,,,,,,
2018/2/11,198.9734622,16.10000023,795.8766721,3672.42,1597.88,0,,,,,,,,,,,,,,,,,,
2018/2/12,298.4599965,191.4200043,879.1799972,4527.03,2168.77,0,,,,,,,,,,,,,,,,,,
2018/2/13,314.9750006,227.6499957,845.2149957,4130.71,1504.73,0,,,,,,,,,,,,,,,,,,
2018/2/14,207.3749961,192.0416672,823.5986991,4307.438889,2179.56,0,,,,,,,,,,,,,,,,,,
2018/2/15,289.1199965,256.283332,955.0262948,4191.431111,1919.17,0,,,,,,,,,,,,,,,,,,
2018/2/16,347.0050036,191.5300011,1018.889997,4176.67,2172.65,0,,,,,,,,,,,,,,,,,,
2018/2/17,172.1249992,52.29000027,768.2299924,3860.29,2055.86,0,,,,,,,,,,,,,,,,,,
2018/2/18,153.3999963,19.20000029,776.4699836,3704.25,1440.03,0,,,,,,,,,,,,,,,,,,
2018/2/19,139.849997,24.28000018,791.2100053,3595.43,1225.71,0,,,,,,,,,,,,,,,,,,
2018/2/20,272.5219996,180.7899994,865.2766714,4238.4,1780.93,0,,,,,,,,,,,,,,,,,,
2018/2/21,338.863252,185.9356166,1237.773324,4520.35,1901.65,0,,,,,,,,,,,,,,,,,,
2018/2/22,364.4050586,189.7911923,1398.774244,4617.168261,1320.356957,0,,,,,,,,,,,,,,,,,,
2018/2/23,276.2982476,182.2531914,1045.757364,4273.371739,1523.313043,0,,,,,,,,,,,,,,,,,,
2018/2/24,181.1514249,44.69999961,961.8683889,3611.98,1592.96,0,,,,,,,,,,,,,,,,,,
2018/2/25,165.189999,15.55000023,830.6099904,3750.56,1576.48,0,,,,,,,,,,,,,,,,,,
2018/2/26,166.4649995,117.9400013,831.5499973,3838.92,1467.02,0,,,,,,,,,,,,,,,,,,
2018/2/27,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/2/28,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/1,380.1050018,241.6050017,1574.950007,4089.08,999.75,0,,,,,,,,,,,,,,,,,,
2018/3/2,382.7099986,232.3533366,1227.049995,3963.35,1380.08,0,,,,,,,,,,,,,,,,,,
2018/3/3,193.2449999,90.67666726,1020.389996,3779.57,1555.68,0,,,,,,,,,,,,,,,,,,
2018/3/4,174.0499998,36.70000038,856.4500008,3787.05,1656.94,0,,,,,,,,,,,,,,,,,,
2018/3/5,368.5249989,190.4650025,1248.119999,4141.79,1327.98,0,,,,,,,,,,,,,,,,,,
2018/3/6,380.2650008,221.4899998,1293.779999,4628.92,1631.37,0,,,,,,,,,,,,,,,,,,
2018/3/7,340.9899986,224.5600028,1285.659996,4428.28,2162.19,0,,,,,,,,,,,,,,,,,,
2018/3/8,357.1599995,215.1400007,1313.189998,4141.61,2180.48,0,,,,,,,,,,,,,,,,,,
2018/3/9,352.5149973,194.9800006,1285.489992,4237.37,2163.36,0,,,,,,,,,,,,,,,,,,
2018/3/10,175.4800008,67.08500054,995.0300002,4015.4,2062.76,0,,,,,,,,,,,,,,,,,,
2018/3/11,165.0000001,23.95000037,874.6499982,4098.68,2133.07,0,,,,,,,,,,,,,,,,,,
2018/3/12,389.8250003,197.2300019,1294.090005,1134.99,627.97,0,,,,,,,,,,,,,,,,,,
2018/3/13,411.5550008,244.3600039,1385.549997,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/14,351.449999,226.850001,1346.434997,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/15,365.3200039,231.5699992,1570.739993,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/16,379.139998,217.7250014,1410.419995,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/17,188.296666,52.41666695,1069.77,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/18,158.308334,19.43333361,932.2499924,0,0,0,,,,,,,,,,,,,,,,,,
2018/3/19,350.8650015,185.0499992,1431.369988,3254.58,1512.2,0,,,,,,,,,,,,,,,,,,
2018/3/20,374.1627633,232.6491386,1333.163323,4477.68,1815.053333,0,,,,,,,,,,,,,,,,,,
2018/3/21,362.6422432,242.585866,1250.966666,3979.29,1687.101667,0,,,,,,,,,,,,,,,,,,
2018/3/22,333.3350008,224.4450015,1482.589994,3920.22,1040.32,0,,,,,,,,,,,,,,,,,,
2018/3/23,378.7549996,224.3650027,1258.389996,4082.84,1496.75,0,,,,,,,,,,,,,,,,,,
2018/3/24,181.4999998,50.29000039,921.9499979,3615.16,1080.55,0,,,,,,,,,,,,,,,,,,
2018/3/25,173.8999993,25.15000026,883.3533354,3666.34,1466.97,0,,,,,,,,,,,,,,,,,,
2018/3/26,386.4499997,185.9900004,1468.676665,4199.8,1875.66,0,,,,,,,,,,,,,,,,,,
2018/3/27,363.0700003,194.8899995,1456.31,4550.36,2521.32,0,,,,,,,,,,,,,,,,,,
2018/3/28,404.2099985,211.3800019,1299.239989,4524.95,2581.54,0,,,,,,,,,,,,,,,,,,
2018/3/29,385.7300005,192.38,1253.049998,4593.58,3131.94,0,,,,,,,,,,,,,,,,,,
2018/3/30,345.8599989,194.5000002,1169.729998,4553.74,3128.42,0,,,,,,,,,,,,,,,,,,
2018/3/31,149.3275865,50.4000003,979.9824069,3993.486897,2477.847586,0,,,,,,,,,,,,,,,,,,
2018/4/1,156.0724121,36.99999985,995.2825787,3796.133103,1898.492414,0,,,,,,,,,,,,,,,,,,
2018/4/2,363.3700001,185.0700015,1350.640003,4058.75,1833.56,0,,,,,,,,,,,,,,,,,,
2018/4/3,380.0799985,227.8500019,1348.379988,3480.55,1120.21,0,,,,,,,,,,,,,,,,,,
2018/4/4,376.7800019,220.720001,1379.950001,3226.9,1338.82,0,,,,,,,,,,,,,,,,,,
2018/4/5,370.0600002,213.8200024,1372.359994,3601.84,909.13,0,,,,,,,,,,,,,,,,,,
2018/4/6,342.1700015,210.2000027,1217.56,3568.1,623.27,0,,,,,,,,,,,,,,,,,,
2018/4/7,155.7000001,61.78000006,908.999999,3157.99,358.29,0,,,,,,,,,,,,,,,,,,
2018/4/8,148.8999999,31.00000029,858.0699964,3139.56,495.93,0,,,,,,,,,,,,,,,,,,
2018/4/9,364.3274991,188.766252,1228.29562,4036.8,1649.1,0,,,,,,,,,,,,,,,,,,
2018/4/10,384.2124988,227.5837525,1392.629361,3601.755,1501.79,0,,,,,,,,,,,,,,,,,,
2018/4/11,292.0400007,204.9999985,1333.609992,3326.4,887.86,0,,,,,,,,,,,,,,,,,,
2018/4/12,279.5549986,180.7200013,1299.159993,3612.8,1142.93,0,,,,,,,,,,,,,,,,,,
2018/4/13,327.8300005,190.6850016,1317.374992,4238.66,1917.165,0,,,,,,,,,,,,,,,,,,
2018/4/14,143.1999999,59.89999983,951.8499947,4131.95,2324.67,0,,,,,,,,,,,,,,,,,,
2018/4/15,136.1999996,50.74999995,822.6999974,3745.72,1474.07,0,,,,,,,,,,,,,,,,,,
2018/4/16,333.3349982,172.6650006,1204.809998,3957.26,1650.48,0,,,,,,,,,,,,,,,,,,
2018/4/17,403.2514247,211.5437683,1468.319993,4244.9132,1887.994,0,,,,,,,,,,,,,,,,,,
2018/4/18,654.0285535,380.2912283,2171.429997,5164.0368,1351.376,0,,,,,,,,,,,,,,,,,,
2018/4/19,349.6050019,206.0899987,1366.280008,4217.88,1918.525,0,,,,,,,,,,,,,,,,,,
2018/4/20,329.2399994,188.4499997,1158.500008,4365.31,2280.055,0,,,,,,,,,,,,,,,,,,
2018/4/21,163.4000002,34.9000001,913.940002,4031.94,2253.05,0,,,,,,,,,,,,,,,,,,
2018/4/22,151.3000009,18.30000015,867.7700047,4242.48,2518.095,0,,,,,,,,,,,,,,,,,,
2018/4/23,374.5099999,177.2100014,1252.139997,4378.94,2492.075,0,,,,,,,,,,,,,,,,,,
2018/4/24,402.5900014,177.5749995,1290.484997,3858.78,1891.18,0,,,,,,,,,,,,,,,,,,
2018/4/25,384.9050015,234.080002,1359.489998,4096.09,1821.66,0,,,,,,,,,,,,,,,,,,
2018/4/26,355.0333348,211.9750006,1529.999998,3932.06,1361.42,0,,,,,,,,,,,,,,,,,,
2018/4/27,365.9816662,188.0250017,1249.939993,3563.52,938.34,0,,,,,,,,,,,,,,,,,,
2018/4/28,155.4999999,66.55000028,996.7000036,3516.33,1457.2,0,,,,,,,,,,,,,,,,,,
2018/4/29,148.1499993,25.55000042,885.539998,3574.56,1376.42,0,,,,,,,,,,,,,,,,,,
2018/4/30,362.165,196.3150011,1313.339991,4069.75,1970.06,0,,,,,,,,,,,,,,,,,,
2018/5/1,376.05,218.0100029,1383.850001,4173.73,2031.85,0,,,,,,,,,,,,,,,,,,
2018/5/2,366.2400011,230.9400014,1301.279997,4036.26,1647.66,0,,,,,,,,,,,,,,,,,,
2018/5/3,362.3750007,237.835003,1379.489998,3849.56,1623.79,0,,,,,,,,,,,,,,,,,,
2018/5/4,359.3199989,202.1150004,1237.899997,4248.48,2189.49,0,,,,,,,,,,,,,,,,,,
2018/5/5,163.55,61.97000053,992.7999978,3704.68,1902.56,0,,,,,,,,,,,,,,,,,,
2018/5/6,161.4,13.55000018,873.5900006,3561.72,1333.31,0,,,,,,,,,,,,,,,,,,
2018/5/7,374.1599993,176.2999994,1334.999999,4139.04,2336.74,0,,,,,,,,,,,,,,,,,,
2018/5/8,200.9299992,116.4400009,924.2699957,2835.35,1620.8,0,,,,,,,,,,,,,,,,,,
2018/5/9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/5/10,279.0400012,167.59,1064.071669,3573.62,1936.72,0,,,,,,,,,,,,,,,,,,
2018/5/11,402.1080038,223.7299943,1392.93337,3529.336,2770.368,0,,,,,,,,,,,,,,,,,,
2018/5/12,200.1819998,55.55000063,945.4499887,3344.404,2318.182,0,,,,,,,,,,,,,,,,,,
2018/5/13,179.8999975,18.19999997,879.4599977,3420.42,1258.59,0,,,,,,,,,,,,,,,,,,
2018/5/14,380.4399996,205.4600006,1232.439999,3877.32,1351.21,0,,,,,,,,,,,,,,,,,,
2018/5/15,436.8500004,211.7800009,1480.739999,3716.79,1101.99,0,,,,,,,,,,,,,,,,,,
2018/5/16,393.3499992,217.7350007,1263.269993,3811.15,1537.29,0,,,,,,,,,,,,,,,,,,
2018/5/17,409.349999,220.8500009,1395.654994,3961.73,2000.44,0,,,,,,,,,,,,,,,,,,
2018/5/18,363.5800025,190.2399976,1402.179992,3212.05,1272.47,0,,,,,,,,,,,,,,,,,,
2018/5/19,175.6999997,36.60000015,997.0599937,3153.77,667.03,0,,,,,,,,,,,,,,,,,,
2018/5/20,168.0000001,14.8500002,901.4399967,3324.29,779.33,0,,,,,,,,,,,,,,,,,,
2018/5/21,379.750001,185.1100009,1341.829996,3976.18,1647.8,0,,,,,,,,,,,,,,,,,,
2018/5/22,357.5600007,230.2650022,1303.24999,3641.43,913.4,0,,,,,,,,,,,,,,,,,,
2018/5/23,365.0700001,228.4466676,1330.020001,3704.48,830.34,0,,,,,,,,,,,,,,,,,,
2018/5/24,358.0599997,216.9200005,1505.319998,3838.955,1552.73,0,,,,,,,,,,,,,,,,,,
2018/5/25,325.7900001,222.4433348,1256.340001,3765.76,1249.5,0,,,,,,,,,,,,,,,,,,
2018/5/26,172.9799999,28.84999977,1039.79,3011.4,1584.59,0,,,,,,,,,,,,,,,,,,
2018/5/27,171.6999991,25.15000003,1056.579998,2486.49,2226.96,0,,,,,,,,,,,,,,,,,,
2018/5/28,174.1999992,39.2500008,998.3799953,2966.99,2799.28,0,,,,,,,,,,,,,,,,,,
2018/5/29,398.803226,183.450966,1527.523218,3277.314516,3237.907419,0,,,,,,,,,,,,,,,,,,
2018/5/30,835.676757,404.7040346,2191.966806,2322.335484,3363.512581,0,,,,,,,,,,,,,,,,,,
2018/5/31,428.6299986,218.4000009,1444.149999,2410.02,2098.4,0,,,,,,,,,,,,,,,,,,
2018/6/1,407.0399969,200.0400017,1250.419996,2813.08,2715,0,,,,,,,,,,,,,,,,,,
2018/6/2,178.1899998,65.73999959,1017.374998,3438,3187.33,0,,,,,,,,,,,,,,,,,,
2018/6/3,165.0999997,20.90000007,987.4399987,3398.62,3219.37,0,,,,,,,,,,,,,,,,,,
2018/6/4,378.8599999,245.1800001,1290.27,3104,2780.46,0,,,,,,,,,,,,,,,,,,
2018/6/5,394.24,205.415,1298.49,2881.04,2256.35,0,,,,,,,,,,,,,,,,,,
2018/6/6,425.41,235.405,1340.63,2442.36,2190.72,0,,,,,,,,,,,,,,,,,,
2018/6/7,425.25,222.889,1463.11,2472.9,2212.83,0,,,,,,,,,,,,,,,,,,
2018/6/8,391.06,229.921,1281.95,3144.17,2631.55,0,,,,,,,,,,,,,,,,,,
2018/6/9,175.09,56.55,1018.51,2329.88,2140.44,0,,,,,,,,,,,,,,,,,,
2018/6/10,160,17.35,974.29,2349.34,2219.55,0,,,,,,,,,,,,,,,,,,
2018/6/11,384.01,174.17,1327.96,3145.28,2860.65,0,,,,,,,,,,,,,,,,,,
2018/6/12,470.61,228.8,1333.29,3742.77,3309.31,0,,,,,,,,,,,,,,,,,,
2018/6/13,417.97,226.13,1356.47,3503.18,3133.06,0,,,,,,,,,,,,,,,,,,
2018/6/14,454.13,216.32,1496.86,3048.93,2491.34,0,,,,,,,,,,,,,,,,,,
2018/6/15,434.31,244.615,1360.16,2339.47,2098.66,0,,,,,,,,,,,,,,,,,,
2018/6/16,218.38,60.13333333,1004.23,1826.47,1659.26,0,,,,,,,,,,,,,,,,,,
2018/6/17,195.94,11.81666667,1041.56,1178.77,1209.4,0,,,,,,,,,,,,,,,,,,
2018/6/18,429.01,186.17,1313.28,2417.18,2360.35,0,,,,,,,,,,,,,,,,,,
2018/6/19,441.44,209.535,1350.5,2722.99,2296.98,0,,,,,,,,,,,,,,,,,,
2018/6/20,451.46,214.105,1439.64,2406.04,2226.33,0,,,,,,,,,,,,,,,,,,
2018/6/21,471.29,218.465,1347.92,2978.76,2528.91,0,,,,,,,,,,,,,,,,,,
2018/6/22,396.14,203.0025,1321.57,3539.64,2913.23,0,,,,,,,,,,,,,,,,,,
2018/6/23,198.52,59.5925,1005.09,3752.52,3588.21,0,,,,,,,,,,,,,,,,,,
2018/6/24,180,16.425,1000.29,2565.97,2308.11,0,,,,,,,,,,,,,,,,,,
2018/6/25,417.44,201.755,1341.68,2414.43,1969,0,,,,,,,,,,,,,,,,,,
2018/6/26,502.01,238.07,1415.63,2910.5,2504.65,0,,,,,,,,,,,,,,,,,,
2018/6/27,455.53,257.765,1429.52,2625.96,2342.61,0,,,,,,,,,,,,,,,,,,
2018/6/28,464.69,232.535,1433.39,2727.97,2394.47,0,,,,,,,,,,,,,,,,,,
2018/6/29,424.77,232.945,1366.31,3233.77,2864.32,0,,,,,,,,,,,,,,,,,,
2018/6/30,212.25,49.6,1115.57,3271.8,3075.55,0,,,,,,,,,,,,,,,,,,
2018/7/1,199.83,18.65,951.66,2260.28,2130.25,0,,,,,,,,,,,,,,,,,,
2018/7/2,437.98,201.51,1391.57,2334.55,2374.81,0,,,,,,,,,,,,,,,,,,
2018/7/3,379.7,233.505,1451.32,2590.66,2379.44,0,,,,,,,,,,,,,,,,,,
2018/7/4,192.14,32.1,969.82,1791.11,1802.12,0,,,,,,,,,,,,,,,,,,
2018/7/5,425.3,168.925,1413.54,2712.97,2436.68,0,,,,,,,,,,,,,,,,,,
2018/7/6,431.2,233.29,1392.25,3311.07,3057.53,0,,,,,,,,,,,,,,,,,,
2018/7/7,207.61,43.785,1181.33,3641.61,3366.03,0,,,,,,,,,,,,,,,,,,
2018/7/8,14.8,0.7,80.2,297.6,265.59,0,,,,,,,,,,,,,,,,,,
2018/7/9,51.58333333,34.68,109.35,388.19,363.8,0,,,,,,,,,,,,,,,,,,
2018/7/10,457.5466667,249.47,1360.485,4130.65,3635.63,0,,,,,,,,,,,,,,,,,,
2018/7/11,443.735,237.02,1344.72,3213.36,2892.63,0,,,,,,,,,,,,,,,,,,
2018/7/12,454.01,238.78,1403.4,2862.73,2552.65,0,,,,,,,,,,,,,,,,,,
2018/7/13,446.65,238.11,1268.975,3080.58,2915.53,0,,,,,,,,,,,,,,,,,,
2018/7/14,233.83,68.99,1090.755,2631.85,2447.94,0,,,,,,,,,,,,,,,,,,
2018/7/15,222.845,11.7,935.79,2294.09,2256.04,0,,,,,,,,,,,,,,,,,,
2018/7/16,447.535,202.62,1260.59,2800.38,2617.06,0,,,,,,,,,,,,,,,,,,
2018/7/17,429.87,238.37,1520.475,2863.39,2730.55,0,,,,,,,,,,,,,,,,,,
2018/7/18,397.04,244.07,1335.06,2948.56,2762.86,0,,,,,,,,,,,,,,,,,,
2018/7/19,437.265,257.14,1487.455,2963.6,2757.97,0,,,,,,,,,,,,,,,,,,
2018/7/20,397.165,241.26,1249.515,2831.4,2604.87,0,,,,,,,,,,,,,,,,,,
2018/7/21,196.965,53.49,1115.39,2557.39,2363.65,0,,,,,,,,,,,,,,,,,,
2018/7/22,189.475,26.49,1010.03,2503.74,2341.72,0,,,,,,,,,,,,,,,,,,
2018/7/23,412.85,206.92,1311.995,3076.5,2654.58,0,,,,,,,,,,,,,,,,,,
2018/7/24,438.135,262.49,1315.87,3237.54,2744.25,0,,,,,,,,,,,,,,,,,,
2018/7/25,402.1566667,253.85,1350.505,3333.15,2994.04,0,,,,,,,,,,,,,,,,,,
2018/7/26,441.8983333,271.84,1419.935,3046.46,2704.24,0,,,,,,,,,,,,,,,,,,
2018/7/27,400.945,247.21,1327.545,2671.39,2512.56,0,,,,,,,,,,,,,,,,,,
2018/7/28,193.365,59.87,989.125,2467.25,2407.26,0,,,,,,,,,,,,,,,,,,
2018/7/29,182.315,20.2,835.47,2300.16,2148.71,0,,,,,,,,,,,,,,,,,,
2018/7/30,457.35,194.41,1294.46,2965.68,2525.78,0,,,,,,,,,,,,,,,,,,
2018/7/31,473.555,240.74,1376.585,2910.48,2570.8,0,,,,,,,,,,,,,,,,,,
2018/8/1,447.805,249.795,1272.045,2656.37,2298.11,0,,,,,,,,,,,,,,,,,,
2018/8/2,465.035,241.88,1279.34,2863.15,2522.16,0,,,,,,,,,,,,,,,,,,
2018/8/3,467.44,237.56,1180.335,3353.19,2912.91,0,,,,,,,,,,,,,,,,,,
2018/8/4,216.925,80.7,1066.755,3876.85,3580.87,0,,,,,,,,,,,,,,,,,,
2018/8/5,207.255,14.1,938.6,2850.05,2691,0,,,,,,,,,,,,,,,,,,
2018/8/6,504.675,191.32,1301.105,3099.16,2847.03,0,,,,,,,,,,,,,,,,,,
2018/8/7,498.8,247.58,1522.44,2931.68,2496.45,0,,,,,,,,,,,,,,,,,,
2018/8/8,449.36,259.99,1314.72,3081.16,2639.73,0,,,,,,,,,,,,,,,,,,
2018/8/9,509.17,273.1,1360.56,3288.26,3019.84,0,,,,,,,,,,,,,,,,,,
2018/8/10,465.65,259.81,1450.58,3216.65,2919.74,0,,,,,,,,,,,,,,,,,,
2018/8/11,218.7,60.89,1121.78,3003.83,2828.39,0,,,,,,,,,,,,,,,,,,
2018/8/12,213.75,12,988.07,2889.83,2743.83,0,,,,,,,,,,,,,,,,,,
2018/8/13,447.86,206.62,1368.77,2860.35,2318.94,0,,,,,,,,,,,,,,,,,,
2018/8/14,489.25,259.85,1653.79,2737.76,2375.79,0,,,,,,,,,,,,,,,,,,
2018/8/15,488.21,265.85,1404.13,2751.14,2244.53,0,,,,,,,,,,,,,,,,,,
2018/8/16,508.74,270.7,1351.7,2845.4,2548.02,0,,,,,,,,,,,,,,,,,,
2018/8/17,443.93,267.48,1387.81,3382.77,2855.54,0,,,,,,,,,,,,,,,,,,
2018/8/18,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/8/19,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/8/20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/8/21,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
2018/8/22,29.9,29.39,102.7,298.3,207.2,0,,,,,,,,,,,,,,,,,,
